DateID,Rank,Team,Points
FRS_Male_Football_20250910,64,Honduras,1396.23
FRS_Male_Football_20250910,65,North Macedonia,1390.60
FRS_Male_Football_20250910,66,Jordan,1380.87
FRS_Male_Football_20250910,67,United Arab Emirates,1379.93
FRS_Male_Football_20250910,68,Jamaica,1367.18
FRS_Male_Football_20250910,69,Northern Ireland,1366.27
FRS_Male_Football_20250910,70,Georgia,1365.92
FRS_Male_Football_20250910,71,Cabo Verde,1364.26
FRS_Male_Football_20250910,72,Finland,1360.27
FRS_Male_Football_20250910,73,Ghana,1356.40
FRS_Male_Football_20250910,74,Iceland,1344.84
FRS_Male_Football_20250910,75,Bosnia and Herzegovina,1341.36
FRS_Male_Football_20250910,76,Bolivia,1334.55
FRS_Male_Football_20250910,77,Gabon,1329.91
FRS_Male_Football_20250910,78,Israel,1324.57
FRS_Male_Football_20250910,79,Oman,1312.32
FRS_Male_Football_20250910,80,Guinea,1305.22
FRS_Male_Football_20250910,81,Montenegro,1297.88
FRS_Male_Football_20250910,82,Curaçao,1295.52
FRS_Male_Football_20250910,83,Uganda,1287.75
FRS_Male_Football_20250910,84,Kosovo,1284.73
FRS_Male_Football_20250910,85,New Zealand,1283.30
FRS_Male_Football_20250910,86,Syria,1274.16
FRS_Male_Football_20250910,87,Zambia,1268.60
FRS_Male_Football_20250910,88,Haiti,1268.32
FRS_Male_Football_20250910,89,Angola,1267.45
FRS_Male_Football_20250910,90,Bahrain,1267.16
FRS_Male_Football_20250910,91,Bulgaria,1263.07
FRS_Male_Football_20250910,92,Benin,1259.39
FRS_Male_Football_20250910,93,China PR,1249.06
FRS_Male_Football_20250910,94,El Salvador,1247.77
FRS_Male_Football_20250910,95,Guatemala,1241.52
FRS_Male_Football_20250910,96,Thailand,1235.36
FRS_Male_Football_20250910,97,Luxembourg,1231.80
FRS_Male_Football_20250910,98,Palestine,1230.55
FRS_Male_Football_20250910,99,Equatorial Guinea,1229.91
FRS_Male_Football_20250910,100,Trinidad and Tobago,1229.90
FRS_Male_Football_20250910,101,Mozambique,1227.53
FRS_Male_Football_20250910,102,Tajikistan,1220.21
FRS_Male_Football_20250910,103,Belarus,1212.78
FRS_Male_Football_20250910,104,Armenia,1204.70
FRS_Male_Football_20250910,105,Kyrgyz Republic,1201.22
FRS_Male_Football_20250910,106,Madagascar,1193.48
FRS_Male_Football_20250910,107,Tanzania,1187.08
FRS_Male_Football_20250910,108,Niger,1187.00
FRS_Male_Football_20250910,109,Kenya,1185.55
FRS_Male_Football_20250910,110,Lebanon,1184.68
FRS_Male_Football_20250910,111,Vietnam,1183.62
FRS_Male_Football_20250910,112,Comoros,1180.18
FRS_Male_Football_20250910,113,Mauritania,1179.20
FRS_Male_Football_20250910,114,Libya,1177.77
FRS_Male_Football_20250910,115,Kazakhstan,1168.47
FRS_Male_Football_20250910,116,Namibia,1162.79
FRS_Male_Football_20250910,117,The Gambia,1162.12
FRS_Male_Football_20250910,118,Malaysia,1161.53
FRS_Male_Football_20250910,119,Sudan,1157.11
FRS_Male_Football_20250910,120,Korea DPR,1151.05
FRS_Male_Football_20250910,121,Sierra Leone,1149.10
FRS_Male_Football_20250910,122,Indonesia,1144.73
FRS_Male_Football_20250910,123,Azerbaijan,1142.25
FRS_Male_Football_20250910,124,Togo,1140.35
FRS_Male_Football_20250910,125,Cyprus,1137.43
FRS_Male_Football_20250910,126,Suriname,1135.89
FRS_Male_Football_20250910,127,Faroe Islands,1132.41
FRS_Male_Football_20250910,128,Malawi,1129.89
FRS_Male_Football_20250910,129,Zimbabwe,1125.55
FRS_Male_Football_20250910,130,Estonia,1122.25
FRS_Male_Football_20250910,131,Rwanda,1117.78
FRS_Male_Football_20250910,132,Guinea-Bissau,1108.09
FRS_Male_Football_20250910,133,Nicaragua,1106.83
FRS_Male_Football_20250910,134,Congo,1105.96
FRS_Male_Football_20250910,135,Kuwait,1096.82
FRS_Male_Football_20250910,136,India,1096.65
FRS_Male_Football_20250910,137,Botswana,1084.56
FRS_Male_Football_20250910,138,Liberia,1084.46
FRS_Male_Football_20250910,139,Latvia,1084.26
FRS_Male_Football_20250910,140,Central African Republic,1083.57
FRS_Male_Football_20250910,141,Philippines,1081.44
FRS_Male_Football_20250910,142,Turkmenistan,1078.09
FRS_Male_Football_20250910,143,Dominican Republic,1073.54
FRS_Male_Football_20250910,144,Lesotho,1069.83
FRS_Male_Football_20250910,145,Burundi,1060.22
FRS_Male_Football_20250910,146,Lithuania,1055.58
FRS_Male_Football_20250910,147,Ethiopia,1055.36
FRS_Male_Football_20250910,148,"Hong Kong, China",1052.54
FRS_Male_Football_20250910,149,Solomon Islands,1045.58
FRS_Male_Football_20250910,150,New Caledonia,1042.62
FRS_Male_Football_20250910,151,St Kitts and Nevis,1041.53
FRS_Male_Football_20250910,152,Yemen,1040.13
FRS_Male_Football_20250910,153,Guyana,1037.34
FRS_Male_Football_20250910,154,Fiji,1035.11
FRS_Male_Football_20250910,155,Singapore,1030.49
FRS_Male_Football_20250910,156,Moldova,1020.20
FRS_Male_Football_20250910,157,Puerto Rico,1020.07
FRS_Male_Football_20250910,158,Tahiti,1019.04
FRS_Male_Football_20250910,159,Eswatini,1010.52
FRS_Male_Football_20250910,160,Antigua and Barbuda,992.38
FRS_Male_Football_20250910,161,Vanuatu,991.59
FRS_Male_Football_20250910,162,Afghanistan,991.19
FRS_Male_Football_20250910,163,Myanmar,990.81
FRS_Male_Football_20250910,164,St Lucia,990.69
FRS_Male_Football_20250910,165,Grenada,986.48
FRS_Male_Football_20250910,166,Malta,979.18
FRS_Male_Football_20250910,167,South Sudan,978.70
FRS_Male_Football_20250910,168,Bermuda,976.75
FRS_Male_Football_20250910,169,Cuba,975.34
FRS_Male_Football_20250910,170,Papua New Guinea,969.17
FRS_Male_Football_20250910,171,St Vincent and the Grenadines,962.43
FRS_Male_Football_20250910,172,Andorra,955.10
FRS_Male_Football_20250910,173,Maldives,954.53
FRS_Male_Football_20250910,174,Chinese Taipei,947.64
FRS_Male_Football_20250910,175,Barbados,919.97
FRS_Male_Football_20250910,176,Montserrat,916.75
FRS_Male_Football_20250910,177,Mauritius,915.51
FRS_Male_Football_20250910,178,Chad,913.87
FRS_Male_Football_20250910,179,Cambodia,910.21
FRS_Male_Football_20250910,180,Nepal,909.32
FRS_Male_Football_20250910,181,Belize,904.45
FRS_Male_Football_20250910,182,Dominica,901.37
FRS_Male_Football_20250910,183,Bangladesh,894.06
FRS_Male_Football_20250910,184,American Samoa,883.17
FRS_Male_Football_20250910,185,Brunei Darussalam,881.74
FRS_Male_Football_20250910,186,Mongolia,879.75
FRS_Male_Football_20250910,187,Cook Islands,877.53
FRS_Male_Football_20250910,188,Laos,877.05
FRS_Male_Football_20250910,189,Bhutan,876.56
FRS_Male_Football_20250910,190,Samoa,876.41
FRS_Male_Football_20250910,191,São Tomé and Príncipe,871.63
FRS_Male_Football_20250910,192,Macau,865.29
FRS_Male_Football_20250910,193,Sri Lanka,862.17
FRS_Male_Football_20250910,194,Aruba,861.16
FRS_Male_Football_20250910,195,Cayman Islands,853.37
FRS_Male_Football_20250910,196,Djibouti,847.89
FRS_Male_Football_20250910,197,Timor-Leste,840.27
FRS_Male_Football_20250910,198,Pakistan,837.09
FRS_Male_Football_20250910,199,Tonga,835.64
FRS_Male_Football_20250910,200,Gibraltar,823.32
FRS_Male_Football_20250910,201,Guam,823.08
FRS_Male_Football_20250910,202,Somalia,818.59
FRS_Male_Football_20250910,203,Bahamas,807.36
FRS_Male_Football_20250910,204,Seychelles,805.33
FRS_Male_Football_20250910,205,Turks and Caicos Islands,803.98
FRS_Male_Football_20250910,206,Liechtenstein,801.99
FRS_Male_Football_20250910,207,US Virgin Islands,779.71
FRS_Male_Football_20250910,208,British Virgin Islands,765.41
FRS_Male_Football_20250910,209,Anguilla,758.52
FRS_Male_Football_20250910,210,San Marino,727.95
FRS_Male_Football_20250910,-,Eritrea (unranked), 0
FRS_Male_Football_20251015,12,Italy,1702.06
FRS_Male_Football_20251015,13,Colombia,1701.30
FRS_Male_Football_20251015,14,USA,1681.88
FRS_Male_Football_20251015,15,Mexico,1675.75
FRS_Male_Football_20251015,16,Uruguay,1672.62
FRS_Male_Football_20251015,17,Switzerland,1654.69
FRS_Male_Football_20251015,18,Japan,1650.12
FRS_Male_Football_20251015,19,Senegal,1648.07
FRS_Male_Football_20251015,20,IR Iran,1617.02
FRS_Male_Football_20251015,21,Denmark,1616.75
FRS_Male_Football_20251015,22,Korea Republic,1599.45
FRS_Male_Football_20251015,23,Ecuador,1591.73
FRS_Male_Football_20251015,24,Austria,1585.51
FRS_Male_Football_20251015,25,Türkiye,1582.69
FRS_Male_Football_20251015,26,Australia,1574.01
FRS_Male_Football_20251015,27,Canada,1559.15
FRS_Male_Football_20251015,28,Ukraine,1557.47
FRS_Male_Football_20251015,29,Norway,1553.14
FRS_Male_Football_20251015,30,Panama,1540.43
FRS_Male_Football_20251015,31,Poland,1532.04
FRS_Male_Football_20251015,32,Wales,1529.71
FRS_Male_Football_20251015,33,Russia,1524.52
FRS_Male_Football_20251015,34,Egypt,1520.68
FRS_Male_Football_20251015,35,Algeria,1516.37
FRS_Male_Football_20251015,36,Scotland,1506.77
FRS_Male_Football_20251015,37,Serbia,1506.34
FRS_Male_Football_20251015,38,Nigeria,1502.46
FRS_Male_Football_20251015,39,Paraguay,1501.50
FRS_Male_Football_20251015,40,Tunisia,1497.13
FRS_Male_Football_20251015,41,Hungary,1496.29
FRS_Male_Football_20251015,42,Côte d'Ivoire,1489.59
FRS_Male_Football_20251015,43,Sweden,1487.13
FRS_Male_Football_20251015,44,Czechia,1487.00
FRS_Male_Football_20251015,45,Slovakia,1485.65
FRS_Male_Football_20251015,46,Greece,1480.38
FRS_Male_Football_20251015,47,Romania,1465.78
FRS_Male_Football_20251015,48,Venezuela,1465.22
FRS_Male_Football_20251015,49,Costa Rica,1464.24
FRS_Male_Football_20251015,50,Uzbekistan,1462.03
FRS_Male_Football_20251015,51,Qatar,1461.60
FRS_Male_Football_20251015,52,Peru,1459.57
FRS_Male_Football_20251015,53,Chile,1457.84
FRS_Male_Football_20251015,54,Mali,1455.03
FRS_Male_Football_20251015,55,Slovenia,1447.31
FRS_Male_Football_20251015,56,Congo DR,1442.50
FRS_Male_Football_20251015,57,Cameroon,1440.43
FRS_Male_Football_20251015,58,Iraq,1438.92
FRS_Male_Football_20251015,59,Republic of Ireland,1436.04
FRS_Male_Football_20251015,60,Saudi Arabia,1428.74
FRS_Male_Football_20251015,61,South Africa,1426.73
FRS_Male_Football_20251015,62,Burkina Faso,1404.81
FRS_Male_Football_20251015,63,Albania,1401.07
FRS_Male_Football_20251015,64,Honduras,1379.54
FRS_Male_Football_20251015,65,North Macedonia,1378.57
FRS_Male_Football_20251015,66,Jordan,1377.66
FRS_Male_Football_20251015,67,United Arab Emirates,1369.71
FRS_Male_Football_20251015,68,Cabo Verde,1367.95
FRS_Male_Football_20251015,69,Northern Ireland,1366.02
FRS_Male_Football_20251015,70,Jamaica,1362.46
FRS_Male_Football_20251015,71,Bosnia and Herzegovina,1362.37
FRS_Male_Football_20251015,72,Ghana,1351.09
FRS_Male_Football_20251015,73,Georgia,1347.88
FRS_Male_Football_20251015,74,Iceland,1344.72
FRS_Male_Football_20251015,75,Finland,1341.81
FRS_Male_Football_20251015,76,Bolivia,1329.56
FRS_Male_Football_20251015,77,Israel,1328.14
FRS_Male_Football_20251015,78,Gabon,1321.25
FRS_Male_Football_20251015,79,Oman,1312.45
FRS_Male_Football_20251015,80,Kosovo,1308.84
FRS_Male_Football_20251015,81,Guinea,1307.05
FRS_Male_Football_20251015,82,Curaçao,1302.70
FRS_Male_Football_20251015,83,Montenegro,1297.09
FRS_Male_Football_20251015,84,Haiti,1294.49
FRS_Male_Football_20251015,85,Uganda,1288.01
FRS_Male_Football_20251015,86,New Zealand,1279.25
FRS_Male_Football_20251015,87,Syria,1278.10
FRS_Male_Football_20251015,88,Bulgaria,1272.19
FRS_Male_Football_20251015,89,Angola,1271.54
FRS_Male_Football_20251015,90,Zambia,1260.06
FRS_Male_Football_20251015,91,Bahrain,1258.68
FRS_Male_Football_20251015,92,Benin,1255.72
FRS_Male_Football_20251015,93,China PR,1249.06
FRS_Male_Football_20251015,94,Guatemala,1245.77
FRS_Male_Football_20251015,95,Thailand,1243.27
FRS_Male_Football_20251015,96,Palestine,1230.55
FRS_Male_Football_20251015,97,Equatorial Guinea,1229.09
FRS_Male_Football_20251015,98,Trinidad and Tobago,1227.32
FRS_Male_Football_20251015,99,Belarus,1227.09
FRS_Male_Football_20251015,100,El Salvador,1226.65
FRS_Male_Football_20251015,101,Tajikistan,1224.93
FRS_Male_Football_20251015,102,Mozambique,1223.48
FRS_Male_Football_20251015,103,Luxembourg,1218.91
FRS_Male_Football_20251015,104,Kyrgyz Republic,1201.22
FRS_Male_Football_20251015,105,Madagascar,1198.87
FRS_Male_Football_20251015,106,Armenia,1196.08
FRS_Male_Football_20251015,107,Lebanon,1190.64
FRS_Male_Football_20251015,108,Comoros,1189.75
FRS_Male_Football_20251015,109,Niger,1185.09
FRS_Male_Football_20251015,110,Vietnam,1183.62
FRS_Male_Football_20251015,111,Libya,1182.78
FRS_Male_Football_20251015,112,Tanzania,1181.22
FRS_Male_Football_20251015,113,Kenya,1179.54
FRS_Male_Football_20251015,114,Mauritania,1174.19
FRS_Male_Football_20251015,115,Kazakhstan,1173.00
FRS_Male_Football_20251015,116,Malaysia,1168.41
FRS_Male_Football_20251015,117,The Gambia,1161.55
FRS_Male_Football_20251015,118,Sudan,1153.56
FRS_Male_Football_20251015,119,Namibia,1153.22
FRS_Male_Football_20251015,120,Korea DPR,1151.05
FRS_Male_Football_20251015,121,Sierra Leone,1149.10
FRS_Male_Football_20251015,122,Indonesia,1144.73
FRS_Male_Football_20251015,123,Suriname,1140.54
FRS_Male_Football_20251015,124,Togo,1140.35
FRS_Male_Football_20251015,125,Faroe Islands,1135.42
FRS_Male_Football_20251015,126,Malawi,1133.75
FRS_Male_Football_20251015,127,Azerbaijan,1132.97
FRS_Male_Football_20251015,128,Cyprus,1128.50
FRS_Male_Football_20251015,129,Zimbabwe,1123.69
FRS_Male_Football_20251015,130,Estonia,1123.11
FRS_Male_Football_20251015,131,Rwanda,1117.78
FRS_Male_Football_20251015,132,Nicaragua,1116.86
FRS_Male_Football_20251015,133,Guinea-Bissau,1108.09
FRS_Male_Football_20251015,134,Congo,1105.96
FRS_Male_Football_20251015,135,Kuwait,1103.25
FRS_Male_Football_20251015,136,Philippines,1090.95
FRS_Male_Football_20251015,137,Turkmenistan,1087.52
FRS_Male_Football_20251015,138,Botswana,1084.56
FRS_Male_Football_20251015,139,Central African Republic,1083.57
FRS_Male_Football_20251015,140,Latvia,1082.68
FRS_Male_Football_20251015,141,Liberia,1081.46
FRS_Male_Football_20251015,142,India,1079.52
FRS_Male_Football_20251015,143,Dominican Republic,1077.49
FRS_Male_Football_20251015,144,Lesotho,1065.97
FRS_Male_Football_20251015,145,Burundi,1060.22
FRS_Male_Football_20251015,146,Lithuania,1056.34
FRS_Male_Football_20251015,147,Ethiopia,1055.36
FRS_Male_Football_20251015,148,Yemen,1048.83
FRS_Male_Football_20251015,149,New Caledonia,1042.62
FRS_Male_Football_20251015,150,Guyana,1041.90
FRS_Male_Football_20251015,151,Singapore,1040.43
FRS_Male_Football_20251015,152,Solomon Islands,1039.86
FRS_Male_Football_20251015,153,"Hong Kong, China",1038.14
FRS_Male_Football_20251015,154,St Kitts and Nevis,1035.25
FRS_Male_Football_20251015,155,Fiji,1029.70
FRS_Male_Football_20251015,156,Puerto Rico,1020.07
FRS_Male_Football_20251015,157,Tahiti,1019.04
FRS_Male_Football_20251015,158,Moldova,1012.64
FRS_Male_Football_20251015,159,Eswatini,1010.52
FRS_Male_Football_20251015,160,Vanuatu,997.01
FRS_Male_Football_20251015,161,Malta,996.59
FRS_Male_Football_20251015,162,Afghanistan,991.19
FRS_Male_Football_20251015,163,Myanmar,990.81
FRS_Male_Football_20251015,164,Grenada,989.59
FRS_Male_Football_20251015,165,Antigua and Barbuda,986.58
FRS_Male_Football_20251015,166,Cuba,980.49
FRS_Male_Football_20251015,167,St Lucia,980.28
FRS_Male_Football_20251015,168,South Sudan,978.70
FRS_Male_Football_20251015,169,Bermuda,976.87
FRS_Male_Football_20251015,170,Papua New Guinea,974.90
FRS_Male_Football_20251015,171,St Vincent and the Grenadines,963.74
FRS_Male_Football_20251015,172,Andorra,949.44
FRS_Male_Football_20251015,173,Maldives,945.02
FRS_Male_Football_20251015,174,Chinese Taipei,938.21
FRS_Male_Football_20251015,175,Montserrat,916.75
FRS_Male_Football_20251015,176,Mauritius,915.51
FRS_Male_Football_20251015,177,Chad,914.65
FRS_Male_Football_20251015,178,Barbados,914.42
FRS_Male_Football_20251015,179,Cambodia,911.54
FRS_Male_Football_20251015,180,Bangladesh,911.19
FRS_Male_Football_20251015,181,Belize,910.74
FRS_Male_Football_20251015,182,Nepal,902.44
FRS_Male_Football_20251015,183,Dominica,901.37
FRS_Male_Football_20251015,184,American Samoa,883.17
FRS_Male_Football_20251015,185,Mongolia,879.75
FRS_Male_Football_20251015,186,Cook Islands,877.53
FRS_Male_Football_20251015,187,Laos,877.05
FRS_Male_Football_20251015,188,Samoa,876.41
FRS_Male_Football_20251015,189,Brunei Darussalam,875.78
FRS_Male_Football_20251015,190,São Tomé and Príncipe,871.63
FRS_Male_Football_20251015,191,Aruba,867.94
FRS_Male_Football_20251015,192,Bhutan,867.86
FRS_Male_Football_20251015,193,Macau,865.29
FRS_Male_Football_20251015,194,Sri Lanka,857.40
FRS_Male_Football_20251015,195,Cayman Islands,851.74
FRS_Male_Football_20251015,196,Djibouti,847.89
FRS_Male_Football_20251015,197,Tonga,835.64
FRS_Male_Football_20251015,198,Timor-Leste,835.55
FRS_Male_Football_20251015,199,Pakistan,833.16
FRS_Male_Football_20251015,200,Somalia,827.07
FRS_Male_Football_20251015,201,Guam,823.08
FRS_Male_Football_20251015,202,Gibraltar,818.03
FRS_Male_Football_20251015,203,Seychelles,805.33
FRS_Male_Football_20251015,204,Turks and Caicos Islands,803.98
FRS_Male_Football_20251015,205,Liechtenstein,799.80
FRS_Male_Football_20251015,206,Bahamas,796.60
FRS_Male_Football_20251015,207,US Virgin Islands,776.60
FRS_Male_Football_20251015,208,British Virgin Islands,776.54
FRS_Male_Football_20251015,209,Anguilla,759.78
FRS_Male_Football_20251015,210,San Marino,726.03
FRS_Male_Football_20251015,-,Eritrea (unranked), 0
FRS_Male_Football_20251119,10,Croatia,1716.88
FRS_Male_Football_20251119,11,Morocco,1716.34
FRS_Male_Football_20251119,12,Italy,1702.06
FRS_Male_Football_20251119,13,Colombia,1701.30
FRS_Male_Football_20251119,14,USA,1681.88
FRS_Male_Football_20251119,15,Mexico,1675.75
FRS_Male_Football_20251119,16,Uruguay,1672.62
FRS_Male_Football_20251119,17,Switzerland,1654.69
FRS_Male_Football_20251119,18,Japan,1650.12
FRS_Male_Football_20251119,19,Senegal,1648.07
FRS_Male_Football_20251119,20,IR Iran,1617.02
FRS_Male_Football_20251119,21,Denmark,1616.75
FRS_Male_Football_20251119,22,Korea Republic,1599.45
FRS_Male_Football_20251119,23,Ecuador,1591.73
FRS_Male_Football_20251119,24,Austria,1585.51
FRS_Male_Football_20251119,25,Türkiye,1582.69
FRS_Male_Football_20251119,26,Australia,1574.01
FRS_Male_Football_20251119,27,Canada,1559.15
FRS_Male_Football_20251119,28,Ukraine,1557.47
FRS_Male_Football_20251119,29,Norway,1553.14
FRS_Male_Football_20251119,30,Panama,1540.43
FRS_Male_Football_20251119,31,Poland,1532.04
FRS_Male_Football_20251119,32,Wales,1529.71
FRS_Male_Football_20251119,33,Russia,1524.52
FRS_Male_Football_20251119,34,Algeria,1517.68
FRS_Male_Football_20251119,35,Egypt,1515.18
FRS_Male_Football_20251119,36,Scotland,1506.77
FRS_Male_Football_20251119,37,Serbia,1506.34
FRS_Male_Football_20251119,38,Nigeria,1502.46
FRS_Male_Football_20251119,39,Paraguay,1501.50
FRS_Male_Football_20251119,40,Hungary,1496.29
FRS_Male_Football_20251119,41,Tunisia,1494.86
FRS_Male_Football_20251119,42,Côte d'Ivoire,1489.59
FRS_Male_Football_20251119,43,Sweden,1487.13
FRS_Male_Football_20251119,44,Czechia,1487.00
FRS_Male_Football_20251119,45,Slovakia,1485.65
FRS_Male_Football_20251119,46,Greece,1480.38
FRS_Male_Football_20251119,47,Romania,1465.78
FRS_Male_Football_20251119,48,Venezuela,1465.22
FRS_Male_Football_20251119,49,Costa Rica,1464.24
FRS_Male_Football_20251119,50,Uzbekistan,1462.03
FRS_Male_Football_20251119,51,Peru,1459.57
FRS_Male_Football_20251119,52,Chile,1457.84
FRS_Male_Football_20251119,53,Mali,1455.03
FRS_Male_Football_20251119,54,Qatar,1454.96
FRS_Male_Football_20251119,55,Slovenia,1447.31
FRS_Male_Football_20251119,56,Congo DR,1444.16
FRS_Male_Football_20251119,57,Cameroon,1440.43
FRS_Male_Football_20251119,58,Iraq,1436.94
FRS_Male_Football_20251119,59,Republic of Ireland,1436.04
FRS_Male_Football_20251119,60,Saudi Arabia,1429.48
FRS_Male_Football_20251119,61,South Africa,1426.73
FRS_Male_Football_20251119,62,Burkina Faso,1404.81
FRS_Male_Football_20251119,63,Albania,1401.07
FRS_Male_Football_20251119,64,Jordan,1388.93
FRS_Male_Football_20251119,65,Honduras,1379.54
FRS_Male_Football_20251119,66,North Macedonia,1378.57
FRS_Male_Football_20251119,67,Cabo Verde,1370.49
FRS_Male_Football_20251119,68,United Arab Emirates,1370.47
FRS_Male_Football_20251119,69,Northern Ireland,1366.02
FRS_Male_Football_20251119,70,Jamaica,1362.46
FRS_Male_Football_20251119,71,Bosnia and Herzegovina,1362.37
FRS_Male_Football_20251119,72,Ghana,1351.09
FRS_Male_Football_20251119,73,Georgia,1347.88
FRS_Male_Football_20251119,74,Iceland,1344.72
FRS_Male_Football_20251119,75,Finland,1341.81
FRS_Male_Football_20251119,76,Bolivia,1329.56
FRS_Male_Football_20251119,77,Israel,1328.14
FRS_Male_Football_20251119,78,Gabon,1321.25
FRS_Male_Football_20251119,79,Oman,1313.46
FRS_Male_Football_20251119,80,Kosovo,1308.84
FRS_Male_Football_20251119,81,Guinea,1307.05
FRS_Male_Football_20251119,82,Curaçao,1302.70
FRS_Male_Football_20251119,83,Montenegro,1297.09
FRS_Male_Football_20251119,84,Haiti,1294.49
FRS_Male_Football_20251119,85,Uganda,1288.01
FRS_Male_Football_20251119,86,Syria,1282.62
FRS_Male_Football_20251119,87,New Zealand,1279.25
FRS_Male_Football_20251119,88,Bulgaria,1272.19
FRS_Male_Football_20251119,89,Angola,1271.54
FRS_Male_Football_20251119,90,Bahrain,1258.53
FRS_Male_Football_20251119,91,Zambia,1258.40
FRS_Male_Football_20251119,92,Benin,1255.72
FRS_Male_Football_20251119,93,China PR,1249.06
FRS_Male_Football_20251119,94,Guatemala,1245.77
FRS_Male_Football_20251119,95,Palestine,1244.73
FRS_Male_Football_20251119,96,Thailand,1243.27
FRS_Male_Football_20251119,97,Equatorial Guinea,1229.09
FRS_Male_Football_20251119,98,Trinidad and Tobago,1227.32
FRS_Male_Football_20251119,99,Belarus,1227.09
FRS_Male_Football_20251119,100,El Salvador,1226.65
FRS_Male_Football_20251119,101,Tajikistan,1224.93
FRS_Male_Football_20251119,102,Mozambique,1223.48
FRS_Male_Football_20251119,103,Luxembourg,1218.91
FRS_Male_Football_20251119,104,Kyrgyz Republic,1201.22
FRS_Male_Football_20251119,105,Madagascar,1198.87
FRS_Male_Football_20251119,106,Armenia,1196.08
FRS_Male_Football_20251119,107,Vietnam,1189.51
FRS_Male_Football_20251119,108,Lebanon,1187.96
FRS_Male_Football_20251119,109,Comoros,1186.41
FRS_Male_Football_20251119,110,Niger,1185.09
FRS_Male_Football_20251119,111,Libya,1183.06
FRS_Male_Football_20251119,112,Tanzania,1181.22
FRS_Male_Football_20251119,113,Kenya,1179.54
FRS_Male_Football_20251119,114,Kazakhstan,1173.00
FRS_Male_Football_20251119,115,Mauritania,1171.35
FRS_Male_Football_20251119,116,The Gambia,1161.55
FRS_Male_Football_20251119,117,Sudan,1154.44
FRS_Male_Football_20251119,118,Namibia,1153.22
FRS_Male_Football_20251119,119,Korea DPR,1151.05
FRS_Male_Football_20251119,120,Sierra Leone,1149.10
FRS_Male_Football_20251119,121,Malaysia,1145.89
FRS_Male_Football_20251119,122,Indonesia,1144.73
FRS_Male_Football_20251119,123,Suriname,1140.54
FRS_Male_Football_20251119,124,Togo,1140.35
FRS_Male_Football_20251119,125,Faroe Islands,1135.42
FRS_Male_Football_20251119,126,Malawi,1133.75
FRS_Male_Football_20251119,127,Azerbaijan,1132.97
FRS_Male_Football_20251119,128,Cyprus,1128.50
FRS_Male_Football_20251119,129,Zimbabwe,1123.69
FRS_Male_Football_20251119,130,Estonia,1123.11
FRS_Male_Football_20251119,131,Rwanda,1117.78
FRS_Male_Football_20251119,132,Nicaragua,1116.86
FRS_Male_Football_20251119,133,Guinea-Bissau,1108.09
FRS_Male_Football_20251119,134,Congo,1105.96
FRS_Male_Football_20251119,135,Kuwait,1105.10
FRS_Male_Football_20251119,136,Philippines,1090.95
FRS_Male_Football_20251119,137,Turkmenistan,1087.52
FRS_Male_Football_20251119,138,Botswana,1084.56
FRS_Male_Football_20251119,139,Central African Republic,1083.57
FRS_Male_Football_20251119,140,Latvia,1082.68
FRS_Male_Football_20251119,141,Liberia,1081.46
FRS_Male_Football_20251119,142,India,1079.52
FRS_Male_Football_20251119,143,Dominican Republic,1077.49
FRS_Male_Football_20251119,144,Lesotho,1065.97
FRS_Male_Football_20251119,145,Burundi,1060.22
FRS_Male_Football_20251119,146,Lithuania,1056.34
FRS_Male_Football_20251119,147,Ethiopia,1055.36
FRS_Male_Football_20251119,148,Singapore,1050.35
FRS_Male_Football_20251119,149,Yemen,1049.49
FRS_Male_Football_20251119,150,New Caledonia,1042.62
FRS_Male_Football_20251119,151,Guyana,1041.90
FRS_Male_Football_20251119,152,Solomon Islands,1039.86
FRS_Male_Football_20251119,153,"Hong Kong, China",1038.14
FRS_Male_Football_20251119,154,St Kitts and Nevis,1035.25
FRS_Male_Football_20251119,155,Fiji,1029.70
FRS_Male_Football_20251119,156,Puerto Rico,1020.07
FRS_Male_Football_20251119,157,Tahiti,1019.04
FRS_Male_Football_20251119,158,Moldova,1012.64
FRS_Male_Football_20251119,159,Eswatini,1010.52
FRS_Male_Football_20251119,160,Vanuatu,997.01
FRS_Male_Football_20251119,161,Malta,996.59
FRS_Male_Football_20251119,162,Afghanistan,991.19
FRS_Male_Football_20251119,163,Myanmar,990.81
FRS_Male_Football_20251119,164,Grenada,989.59
FRS_Male_Football_20251119,165,Antigua and Barbuda,986.58
FRS_Male_Football_20251119,166,Cuba,980.49
FRS_Male_Football_20251119,167,St Lucia,980.28
FRS_Male_Football_20251119,168,South Sudan,977.50
FRS_Male_Football_20251119,169,Bermuda,976.87
FRS_Male_Football_20251119,170,Papua New Guinea,974.90
FRS_Male_Football_20251119,171,St Vincent and the Grenadines,963.74
FRS_Male_Football_20251119,172,Andorra,949.44
FRS_Male_Football_20251119,173,Maldives,945.02
FRS_Male_Football_20251119,174,Chinese Taipei,938.21
FRS_Male_Football_20251119,175,Montserrat,916.75
FRS_Male_Football_20251119,176,Mauritius,915.51
FRS_Male_Football_20251119,177,Chad,914.65
FRS_Male_Football_20251119,178,Barbados,914.42
FRS_Male_Football_20251119,179,Cambodia,911.54
FRS_Male_Football_20251119,180,Bangladesh,911.10
FRS_Male_Football_20251119,181,Belize,910.74
FRS_Male_Football_20251119,182,Nepal,902.52
